"net_tfa","e401","age","inc","fsize","educ","pira","hown","marr","db","twoearn"
-6900,0,41,19170,1,16,0,1,0,1,0
59500,0,61,22659,2,12,1,1,1,0,1
0,0,40,25536,3,12,0,0,0,0,0
51,0,43,39120,4,12,0,1,0,1,0
9,0,48,2427,3,8,0,1,1,1,0
0,0,61,11844,3,15,0,0,1,0,0
-600,0,34,8322,2,12,0,0,1,0,0
-12900,0,34,29250,1,18,0,1,0,0,0
-1450,0,25,17361,2,14,0,0,1,1,1
-2350,0,40,6783,1,9,0,1,0,0,0
-5000,0,36,28527,3,15,0,1,1,0,1
13000,0,57,4875,1,12,0,0,0,0,0
-17051,0,64,39339,2,12,1,1,1,1,1
-50,0,31,43476,4,9,0,1,1,0,1
10950,0,48,30870,3,12,1,1,0,0,0
-600,0,30,17430,1,12,0,0,0,0,0
3335,0,51,27888,5,13,1,1,1,1,1
43599,0,42,28515,6,12,0,1,1,0,0
23499,0,55,8460,1,16,1,1,1,0,0
11900,0,55,56598,4,17,0,1,1,0,1
700,0,37,19467,3,16,0,0,1,0,0
2550,0,64,8172,3,8,1,0,0,1,0
-4000,0,46,14400,4,11,0,1,1,0,0
310,0,40,25194,3,13,0,0,0,0,0
0,0,31,8031,1,10,0,0,0,0,0
-143500,0,34,63600,1,17,0,0,0,0,0
8250,0,62,39648,2,17,1,1,1,0,1
249,0,41,34794,1,16,0,0,0,1,0
-101436,0,31,42555,3,13,0,0,1,0,1
1800,0,56,24672,1,12,0,0,0,0,0
13,0,39,7023,5,8,0,0,0,1,0
16549,0,26,11118,3,13,0,0,0,0,0
40,0,33,18834,6,12,0,0,1,0,0
-5919,0,35,22473,4,15,0,1,1,0,1
55300,0,57,74856,2,18,0,1,1,1,1
50,0,49,15741,2,12,0,1,0,0,0
2000,0,41,48000,3,13,0,1,1,0,1
-8597,0,34,31833,4,12,1,0,1,0,1
-397,0,35,21177,4,12,0,0,0,0,0
-1100,0,46,9120,5,10,0,0,1,0,0
500,0,25,18390,2,9,0,1,0,0,0
300,0,36,8964,3,12,1,1,0,0,0
6940,0,48,61665,3,12,1,1,1,0,1
-5490,0,40,28044,4,13,0,1,1,1,1
-1500,0,39,13104,1,12,0,1,0,1,0
0,0,28,5550,1,12,0,0,0,0,0
-5996,0,31,8085,4,12,0,0,1,0,0
20800,0,43,47358,4,13,1,1,1,0,1
0,0,35,12624,5,6,0,0,1,0,1
-1000,0,52,28191,3,11,0,1,1,1,0
-158,0,32,29244,1,18,0,1,0,0,0
-4325,0,38,31956,3,12,0,0,0,0,0
-19600,0,46,48000,4,13,0,0,1,0,0
50,0,54,20580,4,14,0,1,1,0,0
68100,0,53,35016,2,14,1,1,0,0,0
22498,0,43,26367,2,16,1,1,0,0,0
1791,0,28,30936,4,12,1,1,1,0,1
45,0,38,11082,4,17,0,0,0,0,0
33458,0,63,33951,5,12,1,1,1,0,0
10,0,29,18480,2,12,0,0,0,0,0
0,0,44,17505,2,10,0,0,0,0,0
499,0,31,2736,1,12,0,0,0,0,0
494,0,38,18468,4,13,0,0,1,0,1
41699,0,61,17508,1,14,1,0,0,1,0
8300,0,44,16797,4,13,0,1,1,1,1
1339,0,52,14460,3,1,0,1,1,0,0
6930,0,60,36966,2,13,0,1,1,0,1
37000,0,59,24660,2,12,1,1,0,0,0
500,0,34,44688,4,15,0,1,1,0,0
0,0,35,12114,3,12,0,1,0,0,0
-6700,0,64,17040,1,8,0,1,0,0,0
-2600,0,41,48615,4,15,0,1,0,1,0
2084,0,38,12384,4,13,0,1,1,0,0
19798,0,36,24297,2,12,0,1,1,0,1
-6890,0,29,22362,3,13,0,1,1,0,0
-700,0,29,9120,4,12,0,1,1,0,0
8700,0,53,14124,3,10,1,0,0,1,0
4300,0,42,3579,2,16,1,1,0,0,0
-2905,0,31,17238,3,1,0,1,0,0,0
-1340,0,37,26553,2,12,0,1,0,1,0
-9700,0,56,37869,3,11,0,1,1,0,1
37173,0,51,37971,2,15,1,1,1,0,0
39800,0,40,132057,4,16,1,0,1,1,1
-9500,0,27,28800,1,12,0,0,0,0,0
-1360,0,40,15045,1,15,0,1,0,0,0
-3800,0,64,26946,2,14,0,1,0,0,0
39400,0,59,33921,2,12,1,1,1,0,0
900,0,48,13050,1,13,0,0,0,1,0
-3000,0,27,39600,1,18,0,0,0,0,0
-450,0,30,16413,3,14,0,0,1,0,1
59061,0,63,71184,2,12,1,1,1,0,1
-10060,0,28,54894,2,16,0,0,1,0,1
-246,0,29,9849,1,12,0,0,0,0,0
16209,0,55,23346,3,12,0,1,1,0,0
0,0,30,11550,2,14,0,0,0,0,0
875,0,59,18204,1,14,0,1,0,1,0
17212,0,31,28974,3,17,0,1,0,1,0
-2800,0,40,18696,2,12,0,0,0,0,0
6215,0,25,16938,3,12,0,1,1,0,0
0,0,36,25500,5,9,0,0,1,0,1
108498,0,62,35550,2,12,1,1,1,0,0
300,0,52,22848,1,12,0,0,0,0,0
0,0,29,4872,2,12,0,0,0,0,0
-7953,0,59,42948,2,12,0,1,1,0,1
-700,0,31,8400,4,12,0,0,0,0,0
-3200,0,32,30630,4,10,0,0,1,0,1
1050,0,40,56505,4,14,0,1,1,0,1
1500,0,42,36666,3,18,0,1,1,0,1
-12600,0,43,7050,4,9,0,0,1,0,0
968999,0,58,33915,2,1,1,1,1,0,0
10,0,26,8049,5,9,0,0,0,0,0
0,0,42,2952,3,4,0,0,0,0,0
4050,0,33,52800,3,12,1,0,1,1,1
13569,0,64,13737,1,11,0,1,0,0,0
1414,0,38,36150,5,14,0,1,1,0,0
800,0,48,37080,4,12,0,1,1,0,1
-1345,0,63,16575,2,11,0,0,1,0,1
32700,0,60,45471,2,16,1,1,0,0,0
5849,0,40,35157,4,12,0,1,1,1,1
-3000,0,43,8880,4,14,0,0,0,0,0
15630,0,58,49170,2,14,1,1,1,0,0
1100,0,26,26475,1,16,0,0,0,0,0
-10000,0,30,58413,4,18,0,0,1,0,1
-24500,0,55,23208,3,12,0,0,1,0,0
42000,0,32,67590,4,18,1,0,1,0,0
994,0,38,29640,4,13,0,1,1,1,1
1799,0,34,73764,1,18,0,1,0,0,0
200,0,37,11040,4,13,0,0,1,0,0
-643,0,44,27675,2,14,0,1,0,1,0
-550,0,30,17349,1,18,0,0,0,0,0
0,0,54,8478,5,5,0,0,0,0,0
-351,0,28,15315,1,16,0,0,0,0,0
41499,0,58,20976,1,13,0,1,0,0,0
500,0,27,18006,1,13,0,0,0,0,0
6799,0,57,23850,1,13,1,0,0,0,0
38149,0,29,44748,2,16,0,1,1,0,1
100,0,58,16947,1,12,0,0,0,1,0
1800,0,60,16149,2,12,0,1,0,1,0
-16225,0,35,31191,2,14,0,1,0,0,0
-1501,0,25,36168,3,12,0,1,1,1,1
35000,0,34,92097,4,18,0,1,1,0,0
800,0,27,18000,1,18,1,0,0,0,0
400,0,27,13464,2,12,0,0,0,0,0
-13901,0,42,34227,4,16,0,0,1,0,0
-256,0,37,12633,4,12,0,1,0,1,0
-6900,0,63,33432,7,12,0,0,1,1,0
41445,0,50,60426,2,13,1,1,1,1,1
-3300,0,39,60030,5,15,0,1,1,0,0
-9300,0,59,31959,1,12,0,0,0,0,0
69870,0,61,52806,3,12,1,1,1,0,0
5500,0,51,43590,2,17,1,1,0,0,0
0,0,26,6168,4,14,0,0,1,0,1
200,0,39,24840,2,12,0,0,0,0,0
150,0,53,14343,2,11,0,1,0,0,0
0,0,36,5103,2,12,0,0,0,0,0
24200,0,32,22392,1,16,1,0,0,0,0
7000,0,33,76050,4,15,0,1,1,1,1
-14958,0,25,19680,4,11,0,1,1,0,0
-2000,0,30,40389,5,14,0,1,1,1,1
-1851,0,33,28203,4,12,0,1,1,0,1
161626,0,48,107922,4,15,1,1,1,0,0
-40000,0,46,40224,1,12,0,0,0,1,0
-5154,0,41,79434,4,16,0,1,1,0,0
5800,0,55,38613,4,10,0,0,1,0,1
400,0,28,25014,1,12,0,0,0,0,0
-30910,0,29,24384,2,16,0,0,1,0,1
-9400,0,31,19200,3,12,0,0,0,0,0
850,0,32,16575,3,12,0,1,0,0,0
61366,0,44,61581,4,15,1,1,1,0,1
102710,0,54,24900,3,12,1,1,0,0,0
400,0,28,11481,1,14,0,0,0,0,0
-5000,0,29,8058,2,14,0,0,0,0,0
23850,0,30,21720,2,14,0,0,1,0,1
53700,0,26,36309,4,16,0,0,1,0,1
-800,0,38,19125,7,12,0,0,1,0,0
40411,0,60,35859,2,16,1,1,0,0,0
-2600,0,46,13956,3,12,0,1,0,0,0
75,0,43,18366,4,12,0,1,1,0,0
1499,0,41,25761,1,17,0,1,0,1,0
0,0,25,17850,1,12,0,0,0,0,0
270,0,64,12576,2,11,0,1,1,0,0
82650,0,53,121836,3,12,1,1,1,0,1
26549,0,60,27420,2,11,1,1,1,0,0
-10515,0,37,20406,4,18,1,0,1,0,0
5330,0,27,25284,1,16,1,0,0,0,0
249,0,32,32451,6,4,0,0,1,0,1
0,0,28,17700,1,10,0,0,0,0,0
24292,0,47,25926,3,12,0,1,1,0,1
11400,0,26,15822,2,17,0,0,1,1,1
-1250,0,32,45780,3,14,0,1,1,0,1
-100,0,26,32016,3,12,0,1,1,0,1
0,0,48,18696,2,12,0,0,0,0,0
-2280,0,42,35280,3,12,0,1,1,0,1
0,0,55,12240,1,11,0,0,0,0,0
50,0,46,19233,5,12,0,1,1,0,0
-9700,0,34,26985,2,13,0,1,0,1,0
125,0,31,17145,1,14,0,0,0,0,0
-40650,0,38,6750,2,14,1,0,0,0,0
4950,0,28,19587,1,13,0,0,0,1,0
10450,0,52,41697,2,12,0,1,1,1,1
150,0,39,20517,2,12,0,1,1,0,1
-611,0,41,37440,3,12,0,1,1,0,1
-940,0,34,5106,3,12,0,0,0,0,0
17529,0,31,65259,2,18,1,1,1,0,1
3344,0,47,51972,4,13,1,1,1,0,0
0,0,43,13743,1,12,0,0,0,0,0
-9001,0,25,33729,1,18,0,0,0,0,0
-351,0,36,48351,4,12,0,0,1,0,1
0,0,64,10200,2,8,0,0,0,0,0
61999,0,61,28650,2,12,1,1,0,0,0
400,0,41,13632,2,12,0,0,0,0,0
46800,0,58,24804,2,12,1,1,0,0,0
182749,0,55,51606,3,16,1,1,1,0,0
920,0,45,30240,3,14,0,1,0,0,0
0,0,30,31200,5,13,0,1,1,0,1
10948,0,30,59253,2,14,0,1,1,0,1
-5650,0,49,16092,3,11,0,1,1,0,0
-5000,0,28,36060,1,14,0,0,0,1,0
0,0,61,16320,2,11,0,0,1,0,0
-235,0,62,7338,1,16,0,0,0,0,0
72907,0,30,58080,4,18,0,1,1,0,1
-1750,0,27,71598,2,15,0,1,1,0,1
-3000,0,58,36975,4,12,0,0,1,0,1
2900,0,50,26640,4,5,0,1,1,0,0
-3800,0,25,51207,2,15,0,0,1,0,1
17498,0,41,161550,2,18,1,1,1,1,1
7000,0,25,41856,3,12,0,0,1,0,1
2500,0,30,18639,2,12,0,0,0,0,0
86030,0,40,43203,4,12,1,1,1,0,1
-1267,0,38,20340,4,14,0,1,1,0,0
134584,0,47,106620,2,12,1,1,1,1,1
-2000,0,28,37296,3,15,0,0,1,0,1
500,0,26,26736,4,12,0,1,1,0,1
-200,0,30,21660,2,12,0,0,0,0,0
420,0,41,16740,2,11,0,0,0,1,0
0,0,35,9063,7,11,0,0,0,0,0
4800,0,40,26208,1,12,0,0,0,1,0
-4000,0,45,42576,1,16,0,0,0,1,0
400,0,48,8916,1,14,0,1,0,0,0
0,0,63,16500,3,12,0,0,1,0,1
0,0,33,9396,2,12,0,0,0,0,0
8460,0,26,24300,1,12,0,1,0,0,0
-16747,0,39,23703,5,12,0,1,1,0,1
0,0,40,10260,1,12,0,0,0,0,0
-2854,0,54,28059,5,16,1,0,1,0,1
-20800,0,30,41412,3,14,0,1,1,0,1
50513,0,51,8082,2,12,1,1,1,0,1
-2450,0,29,23274,3,12,0,0,0,0,0
-14361,0,31,52185,4,16,0,1,1,0,1
250,0,54,24714,3,6,0,1,1,0,1
-2500,0,33,10200,10,12,0,0,1,0,0
3000,0,38,19227,3,15,0,0,0,1,0
-8000,0,29,9000,5,12,0,0,1,0,1
0,0,33,12000,2,16,0,1,0,1,0
2470,0,52,39186,2,12,0,1,1,0,1
2900,0,29,29670,3,16,0,0,1,1,1
88868,0,61,59940,2,10,1,1,1,0,0
-11270,0,36,78549,2,18,0,1,1,0,1
-1855,0,34,47754,4,12,0,1,1,0,1
20270,0,33,56808,1,18,1,1,0,1,0
14984,0,26,23787,3,14,0,1,1,0,0
-3980,0,54,27870,4,12,0,1,1,0,0
-625,0,57,25227,4,12,0,1,1,0,0
13498,0,40,48240,6,17,0,1,1,1,0
9249,0,29,16827,3,16,1,1,1,0,0
-12251,0,43,51663,3,12,0,0,1,1,1
305,0,32,28122,4,12,0,1,0,0,0
1098,0,48,28296,2,15,0,1,1,1,0
100,0,58,12255,1,7,0,0,0,0,0
4999,0,56,36420,1,18,0,1,0,1,0
-650,0,40,19209,2,15,0,1,0,0,0
-2500,0,62,17805,3,12,0,1,1,0,0
-350,0,62,23310,1,12,0,1,0,0,0
-3413,0,45,8880,3,6,0,0,1,0,0
115500,0,38,117651,4,17,1,1,1,0,1
15,0,47,12240,1,11,0,0,0,0,0
1700,0,25,13266,2,14,0,0,1,0,0
255,0,26,24900,2,18,0,1,0,0,0
-33900,0,43,42024,2,16,0,0,1,0,1
-700,0,36,23595,2,13,0,0,0,1,0
1800,0,32,19224,1,14,0,0,0,1,0
0,0,48,8670,1,10,0,0,0,0,0
5949,0,31,39627,5,12,1,1,1,0,0
0,0,45,19677,4,10,0,0,1,0,0
0,0,56,25500,2,6,0,0,1,0,0
20000,0,54,40902,2,12,1,1,0,0,0
10900,0,41,14064,1,12,1,1,0,0,0
32055,0,61,48033,2,18,1,1,0,1,0
-3000,0,31,20229,4,12,0,1,1,0,1
15500,0,39,52077,5,12,1,1,1,0,1
-32400,0,30,66000,5,13,0,1,1,0,0
2400,0,40,21420,1,12,0,1,0,0,0
5350,0,43,52803,4,14,0,1,1,1,1
26000,0,64,28908,1,18,1,1,0,0,0
6848,0,64,32817,2,13,0,1,1,0,1
63000,0,27,15660,3,12,1,1,1,0,0
-7195,0,31,47904,3,12,0,0,1,0,1
50,0,28,13770,1,14,0,1,0,0,0
0,0,51,12324,7,12,0,1,1,0,1
-7920,0,41,19641,3,12,0,1,0,0,0
100,0,38,6879,1,12,0,0,0,0,0
26564,0,45,70035,2,10,0,0,0,0,0
1609,0,59,20430,1,6,1,0,0,1,0
7179,0,28,13428,2,12,0,0,1,0,0
358400,0,61,179373,2,12,1,1,1,0,0
75,0,47,33933,5,12,0,1,1,0,1
0,0,35,5085,4,12,0,0,0,0,0
41899,0,45,28500,4,18,1,0,1,0,0
0,0,31,20565,3,15,0,1,0,0,0
-4968,0,29,19140,2,12,0,0,0,0,0
-850,0,28,30015,6,12,0,0,1,0,0
129120,0,49,47019,3,18,0,1,0,1,0
5200,0,59,6876,1,12,0,0,0,0,0
-875,0,43,23892,6,12,0,0,1,1,1
-4975,0,27,26259,1,15,0,0,0,0,0
0,0,38,15321,1,12,0,0,0,0,0
-14000,0,49,89100,4,18,0,1,1,1,1
10325,0,56,1188,1,8,1,0,0,0,0
2600,0,61,16056,5,8,0,1,0,0,0
50700,0,50,76260,3,17,1,1,1,1,1
0,0,26,2805,5,6,0,0,1,0,0
2610,0,43,25200,1,15,0,0,0,0,0
3600,0,31,31800,4,16,0,1,1,0,0
0,0,57,13362,1,6,0,1,0,0,0
4959,0,36,26640,4,12,1,1,1,0,0
-270,0,32,42987,3,16,1,1,0,1,0
12000,0,30,37101,4,12,0,1,1,0,0
-128,0,32,22080,3,10,0,0,1,0,1
44999,0,51,17700,2,12,1,1,0,0,0
500,0,28,10500,1,12,0,0,0,0,0
-11566,0,34,45288,2,14,0,0,1,1,0
-5150,0,43,17520,2,12,0,0,0,0,0
6672,0,57,27180,2,14,0,1,0,0,0
88900,0,61,83301,2,18,1,1,1,1,1
75000,0,55,60705,2,16,0,1,1,1,0
-10946,0,64,33651,1,12,0,1,0,1,0
-900,0,35,28755,7,12,0,1,1,1,1
0,0,31,25845,1,11,0,0,0,0,0
500,0,49,20430,1,13,0,0,0,0,0
276150,0,60,53277,2,13,1,1,1,0,0
-500,0,29,13272,1,14,0,0,0,0,0
-601,0,46,22410,3,12,0,1,0,0,0
54849,0,55,26193,2,10,1,1,1,0,0
384,0,29,7977,4,12,0,1,0,0,0
1600,0,36,31869,1,16,1,0,0,0,0
5599,0,64,21372,3,12,0,1,1,0,0
31799,0,60,23568,3,11,1,1,0,1,0
0,0,27,16200,1,12,0,0,0,0,0
7529,0,38,9480,1,8,1,1,0,0,0
1249,0,27,28575,1,12,0,0,0,0,0
9249,0,57,16305,3,13,0,1,1,1,0
13500,0,44,48300,3,16,1,1,1,0,0
5800,0,38,13449,2,12,0,1,1,0,0
0,0,33,23601,4,10,0,0,0,1,0
300,0,28,28806,3,15,0,0,1,0,1
26900,0,32,38808,2,12,0,0,1,0,1
-26,0,62,11394,1,14,0,1,0,1,0
31402,0,38,55419,5,13,1,1,1,0,1
-11900,0,32,69720,3,15,0,0,1,1,1
-2300,0,29,46839,3,16,0,1,1,0,1
0,0,49,15300,1,15,0,0,0,0,0
0,0,26,37476,2,13,0,0,1,1,1
6125,0,47,58407,4,12,1,1,1,0,1
-3800,0,32,25224,4,12,0,1,1,0,1
-2700,0,37,32385,4,10,0,0,1,0,1
-200,0,30,30342,5,12,0,0,1,0,1
-5850,0,40,36015,1,18,0,0,0,1,0
0,0,43,10500,5,8,0,0,1,0,0
7500,0,34,48786,4,13,1,1,1,0,1
76840,0,61,52854,2,13,1,1,1,0,1
0,0,38,99996,4,12,0,1,1,0,0
3499,0,56,14748,1,12,0,1,0,0,0
2259,0,48,44361,6,14,0,1,1,0,0
0,0,53,14994,1,2,0,0,0,1,0
97500,0,41,57657,3,3,1,1,1,0,0
210,0,29,20313,3,12,0,0,1,0,0
-80,0,30,13980,3,12,0,0,0,0,0
49,0,48,26958,3,13,0,0,1,0,0
398,0,41,38844,4,12,0,0,1,0,1
-1450,0,38,30396,3,12,0,1,0,0,0
-170,0,43,15330,5,10,0,0,1,0,0
-3880,0,25,31803,1,13,0,0,0,0,0
-1950,0,63,14400,4,15,0,1,0,0,0
12633,0,25,49026,3,12,0,1,1,0,1
-1850,0,37,28065,4,14,0,1,1,0,1
0,0,41,48000,1,18,0,0,0,0,0
0,0,57,20091,3,13,0,1,1,0,0
-30,0,42,43350,5,15,0,1,1,0,0
28300,0,55,55752,2,18,1,1,0,1,0
-3200,0,29,21840,4,9,0,1,1,0,0
-1900,0,38,25164,6,12,0,0,1,0,1
11234,0,54,8580,1,10,0,1,0,0,0
0,0,45,7500,1,18,0,0,0,0,0
700,0,37,27072,5,9,0,0,1,0,1
100,0,60,17328,2,14,0,1,0,0,0
-3244,0,25,16266,2,13,0,0,1,0,1
-2600,0,39,16200,4,13,1,0,1,0,1
-8900,0,28,22500,1,16,0,0,0,0,0
-12425,0,30,37800,5,12,0,1,1,0,0
-122,0,44,66579,3,15,0,1,0,0,0
25699,0,52,30870,3,13,0,1,1,0,1
-18000,0,26,37608,1,18,0,0,0,0,0
-3720,0,34,28935,3,12,0,1,1,0,0
4922,0,52,32826,6,14,1,1,1,0,0
0,0,33,6375,1,12,0,1,0,0,0
12000,0,34,19110,1,17,0,0,0,0,0
964,0,26,22305,4,12,0,0,1,0,1
-8005,0,39,74649,4,18,0,1,1,1,1
-5000,0,48,45165,3,12,0,1,1,0,1
0,0,38,17694,1,12,0,0,0,0,0
1580,0,40,15594,2,16,0,1,0,0,0
800,0,37,18048,1,14,0,0,0,0,0
0,0,33,6900,4,3,0,0,1,0,0
2049,0,38,30003,4,13,1,1,1,0,1
-1100,0,37,14850,1,16,0,0,0,0,0
11400,0,28,44376,4,15,0,1,1,1,1
4299,0,55,36600,2,14,0,0,1,0,0
91230,0,56,28260,1,16,1,0,0,0,0
0,0,42,18423,4,8,0,0,1,0,1
9770,0,33,50862,4,10,1,1,1,0,0
22500,0,61,64050,2,12,1,1,1,1,1
1000,0,33,11196,3,12,0,0,0,0,0
15800,0,35,21606,2,13,1,1,1,1,1
0,0,26,10626,1,9,0,0,0,0,0
686,0,36,19200,3,14,0,1,0,0,0
23700,0,39,32100,1,16,1,1,0,1,0
-700,0,27,25500,1,14,0,0,0,0,0
76000,0,64,30432,2,13,1,0,1,0,0
62000,0,57,82290,2,14,1,1,1,0,0
0,0,40,53091,3,12,0,1,1,0,1
14813,0,64,6450,3,11,0,1,0,0,0
6000,0,46,58992,1,18,1,1,0,1,0
112,0,33,17796,3,12,0,0,0,0,0
1200,0,27,30195,3,12,0,0,1,0,1
-450,0,36,10200,2,13,0,0,0,0,0
-9176,0,37,35730,3,13,0,1,1,0,1
0,0,28,23970,4,15,0,0,1,0,1
-57200,0,47,10542,2,12,0,1,1,0,0
-3500,0,41,18675,2,14,0,1,0,0,0
-3050,0,25,18999,2,13,0,0,0,0,0
-790,0,49,40512,3,12,0,0,1,0,0
6,0,26,15219,2,12,0,0,0,0,0
35000,0,43,38490,3,12,0,1,1,1,1
-800,0,58,4242,1,12,0,0,0,0,0
26000,0,40,52998,1,18,0,1,0,1,0
4400,0,32,34233,4,15,0,0,1,0,1
1709,0,27,17706,1,12,0,0,0,0,0
-2500,0,31,5358,5,12,0,0,1,0,0
6649,0,61,14760,2,15,0,1,0,1,0
154,0,25,28728,4,9,0,0,1,0,1
-5951,0,47,16407,2,11,0,1,1,0,1
21862,0,46,44220,3,12,1,1,1,0,1
3000,0,51,21969,1,14,0,0,0,0,0
0,0,46,18000,3,12,0,0,1,0,0
499,0,30,19446,4,13,0,0,1,0,0
-40300,0,28,51660,1,18,0,1,0,0,0
25,0,34,12291,1,12,0,0,0,0,0
800,0,29,17595,1,14,1,0,0,0,0
-9362,0,30,39948,3,13,0,1,1,1,1
500,0,38,28050,4,12,0,1,1,0,0
12000,0,35,13704,6,12,1,1,1,0,0
1152,0,61,23562,1,15,0,1,0,0,0
600,0,26,20430,1,16,0,0,0,0,0
60015,0,37,26550,2,15,0,1,1,0,1
23750,0,63,80796,2,12,1,1,1,0,1
2600,0,34,4350,1,14,1,1,0,0,0
-1208,0,60,10665,2,16,0,1,0,1,0
2999,0,60,18402,5,8,0,1,0,1,0
-4000,0,40,50076,2,18,0,1,1,1,1
1000,0,35,27792,5,14,0,0,1,1,1
15000,0,40,41535,4,12,1,1,1,0,0
0,0,37,17580,5,10,0,1,0,0,0
0,0,36,3246,3,4,0,1,0,0,0
-2400,0,36,30837,3,12,0,0,1,0,1
150,0,29,25209,5,2,0,0,1,0,1
0,0,42,10200,1,9,0,1,0,0,0
5,0,31,16560,1,12,0,0,0,0,0
1152,0,48,26349,3,6,0,1,1,1,1
300,0,30,22722,1,16,0,0,0,0,0
-1370,0,27,12093,1,14,0,0,0,0,0
-120,0,26,15450,3,12,0,1,0,0,0
-19450,0,28,68229,1,18,0,1,0,0,0
-1600,0,45,33840,1,12,0,0,0,0,0
-6298,0,56,29856,1,12,0,1,0,1,0
10378,0,39,21996,1,14,0,1,0,0,0
-11312,0,29,26418,1,16,0,0,0,0,0
82500,0,58,34800,1,18,1,1,0,1,0
0,0,39,12132,4,12,0,1,1,0,0
2029,0,53,19956,1,16,0,0,0,0,0
18450,0,53,22614,1,16,0,1,0,0,0
-200,0,30,8247,4,5,0,0,0,0,0
58100,0,63,74199,2,17,0,1,1,1,0
200,0,47,20400,6,12,0,1,1,0,0
-1100,0,53,4950,2,10,0,1,1,0,0
6548,0,51,45003,4,12,0,1,1,0,1
0,0,31,26862,3,12,0,0,0,0,0
4600,0,48,70368,3,12,0,1,1,0,1
-14850,0,46,25500,6,12,0,1,1,0,0
-15600,0,30,57996,2,12,0,1,1,0,1
4800,0,60,16140,6,12,0,1,1,0,0
13300,0,49,9660,1,18,1,0,0,1,0
4575,0,40,13170,1,12,1,0,0,0,0
-600,0,44,47250,1,14,0,1,0,0,0
-3400,0,27,21900,1,14,0,0,0,0,0
0,0,50,18729,3,12,0,1,0,1,0
69100,0,52,62526,2,14,1,1,1,1,1
16199,0,39,50250,4,18,0,1,0,0,0
1825,0,28,30900,4,12,1,1,1,0,1
4500,0,53,50700,5,16,0,1,1,0,1
29498,0,39,54315,5,16,1,1,1,0,1
24999,0,49,63396,3,16,0,1,1,0,0
0,0,38,11340,2,12,0,0,0,0,0
-8800,0,33,30828,5,12,0,1,1,0,0
-380,0,33,28575,2,12,0,1,1,0,1
-735,0,25,17853,3,10,0,0,0,0,0
42245,0,39,57201,5,16,1,0,1,0,0
28649,0,60,28875,3,12,0,1,0,0,0
5748,0,51,20193,2,13,0,1,1,1,0
9199,0,49,101946,6,12,0,1,1,0,1
93970,0,45,34644,3,8,1,1,1,0,0
-112,0,52,11751,1,12,0,0,0,0,0
-3592,0,31,16020,1,16,0,0,0,0,0
-3070,0,34,13707,3,15,0,1,0,0,0
1100,0,60,30639,3,13,0,1,1,1,0
-2650,0,38,29481,5,14,0,1,1,0,1
39574,0,60,30780,5,13,1,1,1,0,1
30799,0,53,35340,3,12,0,1,1,0,0
77098,0,49,21396,6,12,0,1,1,0,0
-4500,0,39,24375,3,12,0,1,0,0,0
-11300,0,34,50400,5,12,0,0,1,0,1
13697,0,33,32442,3,12,0,0,1,0,1
0,0,46,43200,1,12,0,0,0,0,0
8,0,27,15615,2,12,0,0,0,0,0
-14500,0,26,14670,2,12,0,0,1,0,0
0,0,30,19380,1,10,0,0,0,0,0
3800,0,36,21402,1,12,0,0,0,1,0
250,0,44,7962,6,3,0,0,1,0,0
7455,0,40,68850,2,15,0,1,1,1,1
4310,0,50,22263,2,13,1,0,0,0,0
-8800,0,35,23880,3,12,0,0,1,0,1
-1800,0,33,49428,4,16,0,1,1,0,1
270,0,41,36162,1,16,0,0,0,1,0
-9000,0,37,28320,3,14,0,0,0,0,0
0,0,34,6480,3,12,0,0,0,0,0
3955,0,31,23562,1,12,0,0,0,0,0
11983,0,62,20970,1,15,0,1,0,1,0
0,0,42,26400,3,12,0,0,1,0,0
1200,0,37,18000,4,12,0,0,0,0,0
19513,0,54,36636,3,11,1,1,1,1,1
0,0,26,17850,1,12,0,0,0,0,0
-336789,0,55,46221,3,12,1,1,1,0,1
18200,0,53,34920,2,12,0,1,1,0,0
45999,0,34,51162,3,17,1,1,0,1,0
0,0,52,20574,1,9,0,0,0,0,0
100,0,42,25710,4,11,0,1,1,0,1
2000,0,42,17034,1,12,1,0,1,0,0
12923,0,33,30552,4,16,0,1,1,0,1
47280,0,41,35166,1,12,0,1,0,1,0
0,0,45,10890,2,12,0,0,0,1,0
0,0,48,17088,3,6,0,0,0,1,0
0,0,35,9600,3,10,0,0,0,1,0
9635,0,56,23952,2,15,1,1,1,0,0
-1300,0,30,2520,3,15,0,1,1,0,0
2607,0,26,16557,2,12,0,0,0,0,0
20840,0,48,91230,3,12,1,1,1,1,1
8798,0,44,83499,3,17,1,1,0,0,0
4500,0,29,23100,1,16,0,0,0,0,0
-1150,0,36,26094,5,9,0,1,1,0,1
56500,0,39,100692,6,16,0,1,1,0,0
30499,0,26,46431,1,17,0,0,0,0,0
12499,0,54,39150,1,16,0,1,0,1,0
-7524,0,37,50304,4,13,0,0,1,0,0
-16000,0,54,27858,4,6,0,1,1,0,0
2500,0,27,54300,1,18,0,1,0,1,0
-3500,0,42,71046,6,13,0,0,1,0,1
8050,0,41,22335,3,13,1,1,0,0,0
-24900,0,35,40005,1,17,0,0,0,0,0
27400,0,44,43200,1,18,1,1,0,1,0
50,0,45,28560,6,12,0,1,1,0,0
-57000,0,45,34680,4,10,0,1,1,0,0
-1500,0,39,17097,1,11,0,0,0,1,0
